Quality	#1 ID	#2 ID	#1 String	#2 String
1	767107	767069	But Close wondered whether the package would be worth the cost of licensing the third-party software , along with Salesforce.com 's rental price .	Close also questions whether it would be worth the cost of licensing third-party software , along with Salesforce.com 's rental price .
1	2168292	2168033	Still others cite the difficulty of assembling a group of subjects whose depression is of comparable severity , increasing the chances that the effectiveness of the medication will be diffused .	Still others cite the difficulty of assembling a group of subjects whose depression is of comparable severity , a problem that complicates the task of properly measuring effectiveness .
0	2695011	2694981	 I have always tried to be honest with you and open about my life ,  Mr. Limbaugh told his audience , which numbers 22 million listeners a week .	You know I have always tried to be honest with you and open about my life , Limbaugh said during a stunning admission aired nationwide on Friday .
1	2745018	2745058	"That 's the highest third-quarter growth rate we 've seen in over 25 years , "" said Andy Bryant , Intel 's chief financial officer ."	"That 's the highest third-quarter growth rate we 've seen in over 25 years , "" CFO Andy Bryant told the Associated Press ."
1	283615	283692	Seattle Deputy Police Chief Clark Kimerer said the exercise here went well , with some aspects , including the communication system linking various agencies , working better than expected .	Police Deputy Chief Clark Kimerer said the exercise went well , with some aspects , including the communication system between varying agencies , working better than expected .
1	2108841	2108868	Telecommunications gear maker Lucent Technologies is being investigated by two federal agencies for possible violations of U.S. bribery laws in its operations in Saudi Arabia .	Two federal agencies are investigating telecommunications gear maker Lucent Technologies for possible violations of U.S. bribery laws in its operations in Saudi Arabia .
1	1355591	1355674	 This sale is part of our efforts to simplify our Foodservice Products business and improve its cost structure ,  Multifoods chairman and chief executive officer Gary Costley said .	 This sale is part of our efforts to simplify our Foodservice Products business and improve its cost structure ,  chairman and CEO Gary Costley said in a statement .
0	882790	883117	Three-year-old Jaryd Atadero vanished on Oct. 2 , 1999 while on a hiking trip with a church group .	He was on a hiking trip that day with a church group .
1	2106411	2106397	A DOD team is working to determine how hackers gained access to the system and what needs to be done to fix the breach .	A DoD team is on site to determine how this happened and what needs to be done to fix the breach , the release stated .
1	121265	121424	Parrado 's aunt believes her nephew , who has served a prison sentence in Cuba , will be persecuted if he is repatriated .	Maria Parrado believes her nephew , who served a 12-year prison sentence in Cuba after being arrested in Cuban waters , will be persecuted if he is sent back there .
1	3446507	3446446	 It 's routine for IBM to challenge its internal IT teams to rigorously test new platforms and technologies inside IBM ,  she said .	 It is routine for IBM to challenge its internal IT team to rigorously test new platforms and technology inside IBM . 
1	2816735	2816723	Nearly 6,000 MTA drivers and train operators joined the mechanics in the picket line .	Nearly 6,000 MTA drivers and train operators then walked off the job in solidarity .
1	185929	186026	Low-income earners would pay a 5 percent tax on both types of investment income .	Low-income earners would pay a 5 percent rate for both capital gains and corporate dividends .
0	1096383	1096756	The technology-laced Nasdaq Composite Index .IXIC was off 5.53 points , or 0.33 percent , at 1,662.91 .	The broader Standard & Poor 's 500 Index edged up 1.01 points , or 0.1 percent , at 1,012.67 .
1	2587263	2587322	 The Princess ' marriage was not set up by force ,  said Vasile Ionescu , of the Roma Centre for public policies .	"Vasile Ionescu , of the Roma Centre for public policies , said : "" The princess 's marriage was not set up by force ."
0	3327147	3327230	Lord of the Rings director Peter Jackson and companion Fran Walsh arrive at the 74th Annual Academy Awards .	Lord of the Rings director Peter Jackson and longtime companion Fran Walsh .
1	448932	449039	Gen. Sattler heads a Combined Joint Task Force based on ship in the Gulf of Aden and the Indian Ocean .	General Sattler heads a Combined Joint Task Force aboard the command ship Mount Whitney .
0	2461162	2461313	Massachusetts Attorney General Tom Reilly said he was satisfied with the reimbursement .	Massachusetts Attorney General Tom Reilly did not let the judge 's penny-pinching get him down .
0	219579	219615	AutoAdvice is available as a one-year subscription at $ 400 per CPU , scaling from one to 50,000 CPUs .	SAN Architect will run approximately $ 2,400 while AutoAdvice is available with coverage from one to 50,000 CPUs .
1	1908453	1908347	Moore had no immediate comment Tuesday .	Moore did not have an immediate response Tuesday .
1	1908277	1908617	Moore of Alabama says he will appeal his case to the nation 's highest court .	Moore has said he plans to appeal the matter to the U.S. Supreme Court .
1	1534422	1534369	 We 're confident that the new leadership will take responsibility for the past actions of the Archdiocese of Boston ,  Lincoln said .	 We are confident that the new leadership in Boston will be willing to take responsibility for the past actions of the archdiocese , ' said Lincoln . 
0	2982472	2982545	Her body was found several weeks later in the Green River .	Aug. 15 , 1982 : Remains of Chapman , Hinds and Mills are found in the Green River .
0	394015	394435	"One question was whether France , which infuriated Washington by leading the charge against U.N. authorization for the war , would vote "" Yes "" or abstain ."	France , which infuriated Washington by leading the charge against U.N. approval for the war , also sought changes .
1	1372366	1372589	Money from Iraqi oil sales will go into that fund which will be controlled by the United States and Britain and used to rebuild the country .	Money from oil sales will now be deposited in a new Development Fund for Iraq , controlled by the United States and Britain and used to rebuild the country .
1	1480802	1481397	Car volume fell 8 per cent , while light truck sales -- which include vans , pickups and SUVs -- rose 2.7 per cent .	Car volume was down 8 percent , while light truck sales--which include vans , pickups and SUVs--rose 2.7 percent .
1	1491648	1491625	"He said he had made it "" very plain "" to the US that Australia did not support the death penalty ."	"Mr Williams added that the Government had made it "" very plain "" to the US it did not support the death penalty for Hicks ."
1	2895263	2895171	Special police detained Khodorkovsky early on Saturday in the Siberian city of Novosibirsk , where his plane had made a refuelling stop .	Police detained Khodorkovsky early on Saturday when his jet made a refueling stop in the Siberian city of Novosibirsk .
1	864148	863719	Robert Stewart , a spokesman for Park Place , the parent company of Caesars Palace , said he was surprised by the court 's decision .	Robert Stewart , spokesman for Park Place Entertainment , the parent company for Caesars , said the Supreme Court seemed to change the rules for lawsuits .
0	84742	84613	He has also served on the president 's Homeland Security Advisory Council .	Last year , Bush appointed him to the Homeland Security Advisory Council .
1	953485	953537	Altria shares fell 2.2 percent or 96 cents to $ 42.72 and were the Dow 's biggest percentage loser .	Its shares fell $ 9.61 to $ 50.26 , ranking as the NYSE 's most-active issue and its biggest percentage loser .
0	2580240	2579902	" And if there is a leak out of my administration ,  he added , "" I want to know who it is ."	"He added , "" There 's just too many leaks in Washington , and if there is a leak out of my administration , I want to know who it is ."
1	1618493	1618463	Representatives for Puretunes could not immediately be reached for comment Wednesday .	Puretunes representatives could not be located Thursday to comment on the suit .
1	2250458	2250584	A key to that effort was the company 's introduction of a 10-year , 100,000-mile warranty , meant to reassure buyers that they could trust the Korean company .	Mr. O 'Neill had a solution : a 10-year , 100,000-mile warranty , meant to reassure buyers that they could trust Hyundai .
0	2635000	2634945	ECUSA is the U.S. branch of the 70 million-member Anglican Communion .	The Episcopal Church is the American branch of the Anglican Communion .
1	3238456	3238508	"The word Advent , from Latin , means "" the coming . """	"The season 's name comes from the Latin word adventus , which means "" coming . """
1	2610846	2610727	Another brother , Ali Imron , was sentenced to life in prison after cooperating with investigators and showing remorse .	Another brother , Ali Imron , received a life sentence after he cooperated with the authorities and expressed remorse .
1	2754612	2754633	He said it was not possible to rule out that the chemical was a cancer risk to humans .	However , it is not possible to say whether it may pose a cancer risk to humans .
0	1617344	1617290	Attorney John Barnett , who represents Morse , showed photos of a scratch on Morse 's neck and the officer 's bloody ear .	After Jackson testified he never touched the officers during the struggle on the ground , Barnett showed photos of a scratch on Morse 's neck and the officer 's bloody ear .
1	153199	153213	The letter stated that a premature stillborn baby was placed on the bed in a blanket .	"According to the writer of the letter , the infant was "" placed on the bed in a baby blanket "" by a nurse ."
1	2444519	2444508	Galveston County District Attorney Kurt Sistrunk said his office received the recordings this week .	Galveston County District Attorney Kurt Sistrunk told Criss Wednesday his office only this week received the recordings .
1	2398178	2398195	 This is a wide-ranging and continuing investigation which is likely to result in numerous other charges ,  Mr Spitzer said .	 This is a widening and continuing investigation , which is likely to result in numerous other charges ,  Mr. Spitzer said yesterday at a news conference .
1	1332049	1331979	Kyi , a U.N. envoy says , as Japan adds to growing international pressure by saying it will halt its hefty economic aid unless Suu Kyi is freed .	JAPAN added to growing international pressure on Burma yesterday , threatening to halt its hefty economic aid unless the military government released pro-democracy leader Aung San Suu Kyi .
1	516583	516789	"The decision could also prove useful in the "" war on terrorism "" ."	Tuesday 's decision could prove useful to the government in the war on terrorism .
0	914018	913889	Currently , the state 's congressional delegation is made up of 17 Democrats and 15 Republicans .	Although Republicans now hold every statewide office , the state 's congressional delegation comprises 17 Democrats and 15 Republicans .
1	2077064	2077087	In the first stage of the attack , the Lovsan worm began fouling computers around the world .	The first stage of the malicious software began Monday , when the Lovsan worm began spreading around the world .
0	2758909	2758887	Only 29 families of frogs are known and most were identified and described in the mid-1800s and the last in 1926 .	Only 29 families of frogs are known , most of which were named by the mid-1800s .
1	2264210	2264194	"However , the standards body warns that changes to Internet Explorer may affect a "" large number "" of existing Web sites ."	"Still , changes to IE "" may affect a large number of existing Web pages , "" according to the W3C 's notice ."
1	1643239	1643042	Both Blair and Bush have faced accusations that they manipulated intelligence about weapons of mass destruction to make the case for military action .	At home , the premier has faced accusations that he overplayed intelligence about weapons of mass destruction to make the case for war .
1	2330167	2330142	 I think 70 percent of the work is already done ,  Tauzin told reporters in the Capitol .	 About 70 percent of the work is already done ,  Mr. Tauzin said .
1	2030917	2030877	 We must defend those whom we dislike or even despise ,  said Neal R. Sonnett , a Miami lawyer who led an association panel on enemy combatants .	 We must defend those whom we dislike or even despise ,  said Neal Sonnett , a Miami lawyer who headed an ABA task force on enemy combatants .
0	1091180	1091301	Likewise , the 30-year bond US30YT = RR slid 23 / 32 for a yield of 4.34 percent , up from 4.30 percent .	The 30-year bond US30YT = RR lost 16 / 32 , taking its yield to 4.20 percent from 4.18 percent .
0	302467	302688	China has threatened to execute or jail for life anyone who breaks their quarantine and intentionally spreads the killer SARS virus .	China , haunted by the spread of SARS in its vast countryside , has threatened to execute or jail for life anyone who intentionally spreads the killer virus .
1	232430	232714	The fighting around Bunia began after neighboring Uganda completed the withdrawal of its more than 6,000 soldiers from the town .	The fighting begun May 7 after neighboring Uganda completed the withdrawal of its more than 6,000 soldiers from in an around Bunia .
1	2759168	2759156	An officer in the People 's Liberation Army selected from a pool of 14 , Lt-Col Yang is the son of a teacher and an official at an agricultural firm .	A lieutenant colonel in the People 's Liberation Army , Yang is the son of a teacher and an official at an agricultural firm .
0	1668236	1668179	Yeager said the suspect in the Target attack showed tendencies of being a prior offender .	Yeager said the incident appeared to be isolated , but the suspect showed tendencies of being a prior offender .
1	2007711	2007677	His decision means that the case against Gary Lee Sampson , including the capital charges against him , will be tried in September .	That means the case against Gary Lee Sampson , including the capital charges , will now to trial in September .
1	1297519	1297825	Meanwhile , rival contender , General Electric 's NBC , submitted a letter of interest , a source familiar with the matter said .	Other contenders included General Electric 's GE.N NBC , which submitted a letter of interest , a source familiar with the matter said .
0	513165	513247	Freeman 's civil hearing may be , on the surface , about a driver 's license .	Freeman said not having a driver license has been a burden .
1	1909555	1909331	 This deal makes sense for both companies ,  Brian Halla , National 's chief executive , said in a statement .	 This deal makes good sense for both companies ,  said Brian L. Halla , National 's chairman , president and CEO .
1	1851377	1851386	 Qualcomm has enjoyed many years of selling ... against little or no competition ,  Hubach said in the statement .	 Qualcomm has enjoyed many years of selling CDMA chips against little or no competition ,  said TI General Counsel Joseph Hubach .
1	1641980	1642291	That state will not emerge until the interim government decides on a process for writing a new constitution and for holding the first democratic elections .	That state will not emerge until the interim government decides on a process to write a new constitution and to hold the first democratic elections .
1	299689	299752	Sendmail said the system can even be set up to permit business-only usage .	The product can be instructed to permit business-only use , according to Sendmail .
0	2282307	2282491	The Senate Armed Services Committee will hold a separate hearing Thursday .	It has not come to a vote yet in the Senate Armed Services Committee .
1	3118600	3118635	The telephone survey had a margin of error of 2 percentage points .	The poll conducted between Oct. 24 and Nov. 2 had a margin of error of 2 percentage points .
1	3127902	3127435	Tonight , 21-year-old Morgan and as many as 1,200 fellow students at Wheaton College will gather in the gym for the first real dance in the school 's 143-year history .	As many as 1,200 students at Wheaton College will gather in the gym Friday night for the first real dance in the Christian school 's 143-year history .
0	2654770	2654751	In 2001 , President Bush named Kathy Gregg to the Student Loan Marketing Association board of directors .	In 2001 , President Bush named her to the Student Loan Marketing Association , the largest U.S. lender for students .
0	1722079	1721812	Deaths in rollover crashes accounted for 82 percent of the number of traffic deaths in 2002 , the agency says .	Fatalities in rollover crashes accounted for 82 percent of the increase in 2002 , NHTSA said .
0	1545909	1546212	This week 's tour will take Bush to Senegal , South Africa , Botswana , Uganda and Nigeria , and is aimed at softening his warrior image at home and abroad .	In his first trip to sub-Saharan Africa as president , Mr. Bush will visit Senegal , South Africa , Botswana , Uganda and Nigeria before returning home on Saturday .
0	126769	126737	Executive recruiters say that finding a seasoned chief merchandising officer will perhaps be the trickiest of all hires because there is such a dearth of good ones .	Executive recruiters say that finding a seasoned chief merchandising officer perhaps will be the trickiest of all hires .
1	3142048	3142198	 We have sent a message to the nation that this is a new Louisiana ,  she told a victory party in New Orleans .	 We have sent a new message out to the nation — that this is a new Louisiana . 
0	2609476	2609428	Five more human cases of West Nile virus , were reported by the Mesa County Health Department on Wednesday .	As of this week , 103 human West Nile cases in 45 counties had been reported to the health department .
1	967485	967554	"It said the operation , which began on Monday , was part of "" the continued effort to eradicate Baath Party loyalists , paramilitary groups and other subversive elements . """	"A statement from the allied command said that the raid was part of "" the continued effort to eradicate Baath Party loyalists , paramilitary groups and other subversive elements . """
0	229207	229298	NBC probably will end the season as the second most popular network behind CBS , although it 's first among the key 18-to- 49-year-old demographic .	NBC will probably end the season as the second most-popular network behind CBS , which is first among the key 18-to-49-year-old demographic .
0	1438120	1437645	In Europe , France 's CAC-40 rose 0.6 percent , Britain 's FTSE 100 slipped 0.02 percent and Germany 's DAX index advanced 0.8 percent .	In afternoon trading in Europe , France 's CAC-40 fell 1.6 percent , Britain 's FTSE 100 dropped 1.2 percent and Germany 's DAX index lost 1.9 percent .
0	1378077	1378273	Advancing issues outnumbered decliners about 8 to 5 on the New York Stock Exchange .	Declining issues outnumbered advancers slightly more than 3 to 1 on the New York Stock Exchange .
1	47037	47072	Some 660 prisoners from 42 countries , including Canada , are held , many captured during the war against in Afghanistan the al-Qaida network .	Some 660 prisoners from 42 countries are being held at the Naval base at Guantanamo Bay , many captured during the war against Al Qaeda in Afghanistan .
1	1964547	1964856	 Beginning ; early stages ; not life-threatening ; treatable ,  he said at a news conference at the Capitol .	Beginning , early stages , not life threatening , treatable , Bruno told a state Capitol news conference .
1	1149319	1149377	"Oracle 's offer "" undervalues the company and is not in the best interest of stockholders , "" PeopleSoft CEO Craig Conway said ."	 Oracle 's offer undervalues the company and is not in the best interest of PeopleSoft stockholders ,  said PeopleSoft President and CEO Craig Conway , in the statement .
1	1591361	1591597	Bryant surrendered to authorities on Friday and posted a $ 25,000 bond .	Bryant presented himself to authorities last Friday and was released after posting $ 25,000 bail .
1	2568019	2567975	Roberson was bitten on the back and scratched on the leg , according to her mother , Shamika Woumnm of Dorchester .	She was bitten on the back and scratched on the leg , her mother said .
0	117397	116930	It was the 23-9 Yankees ' third straight defeat - their longest skid of the season .	The Yankees are in their first team-wide slump of the season .
0	494836	494848	Solomon 5.5 is available initially in the United States and Canada , for a starting price of about $ 12,700 .	Solomon 5.5 is now available in the U.S. and Canada through Microsoft Business Solutions resellers .
1	1278159	1278426	The report released Monday simply says , This report does not attempt to address the complexities of this issue .	"The document stated : "" This report does not attempt to address the complexities of this issue . """
1	2715952	2715935	The SEC said on Thursday its staff was preparing to draw up rules to combat trading abuses .	Last week the Securities and Exchange Commission said its staff was preparing to draw up rules to combat trading abuses .
0	1244546	1244687	History will remember the University of Washington 's Dr. Belding Scribner as the man who has saved more than a million lives by making long-term kidney dialysis possible .	Dr. Belding Scribner , inventor of a device that made long-term kidney dialysis possible and has saved more than a million lives , has died in Seattle at age 82 .
0	2590100	2589773	In the United States , 20.7 percent of all women smoke .	Nevada is where the most women smoke , 28 percent .
1	2555777	2555594	He is temporarily serving as Chechnya 's acting president while his boss , Akhmad Kadyrov , is on the campaign trail .	He is temporarily serving as Chechnya 's acting president while his boss , Akhmad Kadyrov , is running in the region 's Oct. 5 presidential election .
0	953802	953744	The technology-laced Nasdaq Composite Index dipped 0.08 of a point to 1,646 .	The technology-laced Nasdaq Composite Index < .IXIC > added 1.92 points , or 0.12 percent , at 1,647.94 .
1	1629945	1629901	The hearing came one day after the Pentagon for the first time singled out an officer , Dallager , for failing to address the scandal .	The hearing occurred a day after the Pentagon for the first time singled out an officer , Dallager , for not addressing the scandal .
1	2555766	2555591	Chechen officials working for the Moscow-backed government are a frequent target for rebels and tension is running high ahead of next Sunday 's presidential election in war-torn Chechnya .	Officials in Chechnya 's Moscow-backed government are a frequent target for rebels , and tension is running high ahead of Sunday 's presidential election in the war-ravaged region .
1	3292858	3292499	Feral 's group was behind a successful tourism boycott about a decade ago that resulted in then-Gov . Walter J. Hickel imposing a moratorium on wolf control in 1992 .	Friends of Animals , which touts 200,000 members , was behind a successful tourism boycott that resulted in then-Gov . Walter J. Hickel imposing a moratorium on wolf control in 1992 .
1	725414	725148	She concludes that what her husband did was morally wrong but not a betrayal of the public .	Mrs Clinton said her husband action 's were morally wrong but did not constitute a public betrayal .
0	1687491	1687417	Sen. Bob Graham , Florida Democrat , raised $ 2 million after getting a late start .	Further back , Sen. Bob Graham of Florida reported about $ 1.7 million on hand .
0	1571024	1571088	Top U.S. executives are feeling increasingly sunny about business conditions and corporate profits , according to a survey released Monday .	Business confidence among top U.S. executives hit a 12-month high in the second quarter , according to a survey released Monday .
1	2467980	2467938	Massachusetts is one of 12 states that does not have the death penalty , having abolished capital punishment in 1984 .	Massachusetts is one of 12 states without the death penalty , having abolished it in 1984 .
1	1272006	1271919	Taylor 's aides warn an abrupt departure could trigger more chaos , a view shared by many in Liberia and , in private , even by mediators .	His aides warn an abrupt departure could trigger more bloodshed , a view shared by many in Liberia .
1	2383164	2382951	"Mr. Gettelfinger said at that news conference that "" we are going to continue to hammer away at the negotiations process until we reach an agreement , "" with Ford and G.M."	 We are going to continue to hammer away at the negotiations process until we reach an agreement ,  he said .
0	85769	85654	Country-music station KKCS has suspended two disc jockeys for playing songs by the Dixie Chicks in violation of a ban imposed after one group member criticized President George Bush .	A radio station has suspended two disc jockeys for locking themselves in the studio and continuously playing Dixie Chicks songs , violating the station 's two-month-old ban on the group 's music .
1	1547970	1548372	Their difference was over whether the court should pay attention to legal opinions of other world courts , such as the European Court of Human Rights .	Their difference was over whether the court should take into account the legal opinions of other world courts , like the European Court of Human Rights .
0	1834966	1835064	It 's also a strategic win for Overture , given that Knight Ridder had the option of signing on Google 's services .	It 's also a strategic win for Overture , given that Knight Ridder had been using Google 's advertising services .
1	2727208	2727256	Lewis said that the third-quarter results were driven by deposit and loan growth , strong investment banking and trading results , and improved mortgage and card revenues .	Deposit and loan growth , strong investment banking and trading results and strong growth in mortgage and card revenues drove this quarter 's results .
0	3448494	3448458	Swedish telecom equipment maker Ericsson ( nasdaq : QCOM - news - people ) scrambled up $ 2.19 , or almost 12 percent , to $ 20.59 .	Telecom equipment maker Lucent Technologies Inc . ( nyse : QCOM - news - people ) rallied 43 cents , or 12.3 percent , to $ 3.95 .
1	1179259	1179239	"They were not supplied or given to us but unearthed by our reporter , David Blair , in the Foreign Ministry in Baghdad . """	"They were not supplied or given to us , but unearthed by our reporter "" in Iraq 's foreign ministry , he said ."
1	758187	758048	Congress twice before passed similar restrictions , but President Bill Clinton vetoed them .	Congress twice passed similar bills , but then-President Clinton vetoed them both times .
1	1934902	1935161	Brian Brabazon said his son would get upset but then turn around and befriend his taunters .	Her son would get upset , his mom said , but then turn around and befriend his taunters .
1	1057430	1057549	At his sentencing , Avants had tubes in his nose and a portable oxygen tank beside him .	Avants , wearing a light brown jumpsuit , had tubes in his nose and a portable oxygen tank beside him .
1	2734407	2734397	The number of extremely obese American adults - those who are at least 100 pounds overweight - has quadrupled since the 1980s to about 4 million .	The number of Americans considered extremely obese , or at least 100 pounds overweight , has quadrupled since the 1980s to a startling 4 million , the research shows .
1	1017924	1017812	The verbal flareup with Keating stemmed from Cardinal Mahony 's initial refusal to participate in that survey unless procedures were changed .	A verbal flare-up between Keating and Mahony began when the cardinal initially refused to participate in that survey unless procedures were changed .
0	3292852	3292493	An animal rights group waited Friday to find out if it has succeeded in putting a stop to a state-sponsored program allowing hunters to shoot wolves from airplanes in Alaska .	An Alaska judge has rejected an attempt by an animal rights group to stop a state-sponsored program allowing hunters to shoot wolves from airplanes in Alaska .
0	1580731	1580611	" In relation to the second paper , one part of that should have been sourced to a reference work .	He went on :  One part of that should have been sourced to a reference work ."
0	1910414	1910464	The court then stayed that injunction , pending an appeal by the Canadian company .	The injunction was immediately stayed pending an appeal to the Federal Circuit Court of Appeals in Washington .
1	2820354	2820518	He was eventually taken to London 's Hammersmith hospital , where doctors regulated Blair 's heart beat via electric shock .	"He was taken to Hammersmith hospital , where doctors regulated Blair 's heart beat via electric shock in a procedure called "" cardio-version "" ."
1	758287	758501	Under the legislation , a physician who performs the procedure could face up to two years in prison .	Physicians who perform the procedure would face up to two years in prison , under the bill .
0	1810937	1810983	Dotson was taken to Chester River Hospital Center where he stayed overnight .	Dotson was taken to an area hospital for a psychiatric evaluation .
1	1640498	1640420	The second company , temporarily dubbed ``InternationalCo . ' ' , includes 19 international power and pipeline holdings .	The second company , to be called Prisma Energy International Inc . , includes 19 international power and pipeline holdings .
1	1106648	1106676	He was convicted by a Ventura County Superior Court jury and sentenced in absentia to 124 years in prison .	He was convicted in his absence in January and sentenced to 124 years .
1	1278202	1278372	"The draft of the report was forthright : "" Climate change has global consequences for human health and the environment . """	The original report had concluded that ' ' climate change has global consequences for human health and the environment , ' ' according to an internal EPA memo .
0	2750584	2750617	Civilian reservists also could be sent overseas for jobs such as the reconstruction of Afghanistan and Iraq .	Civilian reservists also could be sent overseas for jobs such as reconstruction in Afghanistan and Iraq , working in positions from translator to truck driver .
1	530989	530791	Westfield , which owns Galleria in Morley , also will continue discussions about the other co-owned centres such as Knox City in Melbourne , half-owned by Deutsche Bank .	Westfield also will continue discussions over the other co-owned centres , such as Knox City in Melbourne , where Deutsche Bank owns a 50 per cent stake .
1	2733774	2733758	"Last year Bloomberg boycotted the parade because he wanted to march with two actors from "" The Sopranos . """	"Last year , Bloomberg snubbed the affair after being told he couldn 't march with cast members of the "" The Sopranos . """
1	1758040	1758028	Federal agents said Friday they are investigating the theft of 1,100 pounds of an explosive chemical from construction companies in Colorado and California in the past week .	Federal investigators are looking for possible connections between the theft of 1,100 pounds of an explosive chemical from construction companies in Colorado and California in the past week .
1	3424957	3425063	Like-for-like sales for the 17 weeks to 27 December were flat , while the gross margin fell by 2 percentage points , the company said .	UK retail like-for-like sales for the 17 weeks to December 27 were flat , with gross margin down two percentage points .
1	775197	775031	Investigators were searching his home in Muenster in the presence of his wife when news of his death came , prosecutor Wolfgang Schweer told The Associated Press .	A prosecutor said investigators were searching his home in Muenster in the presence of his wife when news of his death arrived .
1	1939247	1939420	 What this allows us to do is have a crossover that is much more fuel efficient and aimed at young families . 	 What this allows us to do is have a crossover that is much more fuel- efficient , aimed at young families ,  Mr. Cowger said .
0	2465088	2464870	The teen was in surgery at Sacred Heart Medical Center , and the extent of his injuries was not available , Bragdon said .	The teen was in critical condition at Sacred Heart Medical Center , police said in a news release .
1	2209500	2209461	The goal will be to reduce congestion by upgrading road , building tollways , facilitating public transit or any other means to improve mobility .	The money can be used for road upgrades , tollways , public transit or any other means to improve mobility .
0	1497875	1497840	The conservancy helped in the purchase of the land from the Estate of Samuel Mills Damon for $ 22 million .	The park service purchased the land from the estate of Samuel Mills Damon for $ 22 million .
0	2939928	2939983	Sir Paul already has three children fashion designer Stella , 31 , Mary , 33 , and James , 25 by his wife Linda , who died from breast cancer in 1998 .	McCartney has three children - fashion designer Stella , 31 , Mary , 33 , and James , 25 - by first wife Linda .
1	424839	424933	SCO has also alleged that the generic Linux kernel contains code which is from its Unix property .	SCO claims that the Linux kernel holds Unix intellectual property owned by SCO .
1	1254185	1254350	General Jeffery announced he would give his substantial military pension accumulated over 40 years to charity during his stay at Government House .	Maj-Gen Jeffery said he would give his military pension to charity while he served at Yarralumla .
1	2198929	2198650	The rest said they belonged to another party or had no affiliation .	The rest said they had no affiliation or belonged to another party .
1	2820268	2820184	Blair himself took the reins of the Labour Party after its leader John Smith died of a heart attack in 1994 .	Mr Blair became Labour leader in 1994 after the then leader , John Smith , died of a heart attack .
1	469248	469124	In 2002 , for example , the Dow dropped more than 1,500 points , or 15.6 percent , between May and October , due largely to terrorism fears driven by headlines .	For example , the Dow dropped more than 1,500 points , or 15.6 percent , from May to October 2002 , largely because of terrorism fears driven by the headlines .
1	2141596	2141567	She said six were from Douglas County , the southwestern Oregon county that includes Roseburg , and two were from the Portland area .	Six were from Douglas County , which includes Roseburg , and two from the Portland area .
0	1096232	1096391	PeopleSoft gained 94 cents , or 5.5 percent , to $ 18.09 .	PeopleSoft gained $ 1.09 , or 6.3 percent , to $ 18.24 and was Nasdaq 's most active issue .
1	3232514	3232502	A rival distributor , Mike Selwyn from United International Pictures , says that unlike The Matrix Revolutions , he cannot detect any advance scepticism , even within the business .	A rival distributor , Mike Selwyn , of United International Pictures , says he cannot detect , unlike The Matrix Revolutions , any advance scepticism .
1	784095	784495	 The law has several weaknesses which terrorists could exploit , undermining our defenses ,  Ashcroft said .	"He admits that the law "" has several weaknesses which terrorists could exploit , undermining our defenses . """
0	2561428	2561327	 Canada is a small country , and it needs companies like this , deals like this . 	"A passionate nationalist , Mr. D 'Alessandro said : "" Canada is a small country , and we need more companies like this . """
0	581566	581586	Revenue rose to $ 616.5 million from $ 610.6 million a year earlier .	Revenue was up a tad , from $ 610.6 million to $ 616.5 million .
1	1860195	1860074	 By its actions , the Bush administration threatens to give a bad name to a just war ,  the Connecticut Democrat told a Capitol Hill news conference .	" By its actions ,  Lieberman said , "" the Bush administration threatens to give a bad name to a just war . """
1	2875204	2875289	The House passed a similar measure by a wide margin on Sept . 9 .	The House of Representative passed an identical amendment on Sept . 9 , by a 227-188 vote .
0	1700574	1700638	Reuters reported Braun ended June with $ 22,126 in the bank , according to her FEC report , and the Rev. Al Sharpton reported $ 12,061 in the bank .	Former Illinois Sen. Carol Moseley Braun ended June with $ 22,126 in the bank , according to her FEC report .
0	1211445	1211102	After learning she would no longer get an experimental drug that treated her severe peanut allergy , Allison Smith reacted with panic .	The nurse called Allison Smith with the news : The experimental drug that so effectively treated her severe peanut allergy was being taken away .
1	1467440	1467475	"Using bookmarks and back and forth buttons - we had about eighteen different things we had in mind for the browser , "" he told an industry audience in London yesterday ."	"Using bookmarks and back and forth buttons -- we had about eighteen different things we had in mind for the browser . """
0	173865	173817	Against the dollar , the euro rose as high as $ 1.1535 -- a fresh four-year high -- in morning trade before standing at $ 1.1518 / 23 at 0215 GMT .	Against the dollar , the euro rose as high as $ 1.1537 , a fresh four-year high and up a half cent from around $ 1.1480 in late U.S. trade .
1	1966117	1966021	Three American warships are off the Liberian coast carrying a total of 2,300 marines .	There are three warships with 2,300 Marines lingering off its coast .
0	222569	222647	Shares of Berkeley , California-based Xoma dropped $ 1.49 or 27 percent , to $ 4 in Instinet trading .	Shares in Berkeley-based Xoma lost 77 cents , or 14 percent , to close at $ 4.72 each in trading on the Nasdaq Stock Market .
1	1317197	1317098	 Removing the waiver means nothing when Oracle still has pending litigation in Delaware that opposes the PeopleSoft / J.D. Edwards transaction ,  PeopleSoft responded .	"In a public statement , a spokesperson said : "" Removing the waiver means nothing when Oracle still has pending litigation in Delaware that opposes the PeopleSoft / J.D. Edwards transaction . """
1	598388	598429	At best , Davydenko 's supporters were naively ignorant of tennis etiquette ; at worst , they cheated - yet went without penality from umpire Lars Graf .	At best , Davydenko 's supporters were naively ignorant to tennis etiquette ; at worst , they cheated – yet went unpenalised by umpire Lars Graf .
